# Band Name                        ,Catalogue Name                     ,Date Observed                      ,RA,Dec,Flux,Frequency                          ,Names
ALMA-Band 7                        ,ALMA                               ,2015-04-27T00:00:00Z               ,102.44449641666667                 ,-18.65313247,0.004,2.8499E11                          ,J0649-1839|J064946-183911
ALMA-Band 7                        ,ALMA                               ,2015-04-27T00:00:00Z               ,98.79588755833333                  ,-18.3572893,0.015,2.8499E11                          ,J0635-1821|J063510-182133|J063511-182126
ALMA-Band 3                        ,ALMA                               ,2015-04-24T00:00:00Z               ,244.81950470833334                 ,-18.28936111,0.113,8.9733E10                          ,J1619-1817|J161916-181723|J161916-181724
ALMA-Band 3                        ,ALMA                               ,2015-04-15T00:00:00Z               ,225.60423937083334                 ,-15.14792236,0.124,9.506E10                           ,J1502-1508|J150225-150852|J150226-150849
ALMA-Band 3                        ,ALMA                               ,2015-04-15T00:00:00Z               ,225.21620515833334                 ,-23.97227658,0.119,9.506E10                           ,J1500-2358|J150050-235822|J150051-235821
ALMA-Band 7                        ,ALMA                               ,2015-04-15T00:00:00Z               ,221.4342147,-24.76155313,0.111,2.8499E11                          ,J1445-2445|J144544-244541|J144544-244542
ALMA-Band 7                        ,ALMA                               ,2015-04-15T00:00:00Z               ,234.4232213,-15.45347219,0.011,2.8499E11                          ,J1537-1527|J153741-152712|J153741-152714
ALMA-Band 3                        ,ALMA                               ,2015-04-15T00:00:00Z               ,221.4342147,-24.76155313,0.218,9.506E10                           ,J1445-2445|J144544-244541|J144544-244542
ALMA-Band 7                        ,ALMA                               ,2015-04-15T00:00:00Z               ,233.1313677666667                  ,-23.17568423,0.043,2.8499E11                          ,J1532-2310|J153231-231032|J153232-231040
ALMA-Band 7                        ,ALMA                               ,2015-04-15T00:00:00Z               ,225.60423937083334                 ,-15.14792236,0.064,2.8499E11                          ,J1502-1508|J150225-150852|J150226-150849
ALMA-Band 3                        ,ALMA                               ,2015-04-15T00:00:00Z               ,219.86941392916665                 ,-16.98426066,0.021,9.506E10                           ,J1439-1659|J1439-169|J143928-165904|B1436-167
ALMA-Band 7                        ,ALMA                               ,2015-04-15T00:00:00Z               ,222.21316739583332                 ,-11.37103773,0.021,2.8499E11                          ,J1448-1122|J144850-112215|J144851-112215
ALMA-Band 3                        ,ALMA                               ,2015-04-15T00:00:00Z               ,215.92004270833334                 ,-22.30486535,0.094,9.506E10                           ,J1423-2218|J142340-221814|J142340-221817
ALMA-Band 3                        ,ALMA                               ,2015-04-15T00:00:00Z               ,233.59500524166668                 ,-22.73267487,0.094,9.506E10                           ,J1534-2243|J153422-224357|J153423-224401
ALMA-Band 3                        ,ALMA                               ,2015-04-15T00:00:00Z               ,227.63267264166666                 ,-30.33125563,0.073,9.506E10                           ,J1510-3019|J151031-301953
ALMA-Band 3                        ,ALMA                               ,2015-04-15T00:00:00Z               ,227.43772862083333                 ,-29.08364519,0.104,9.506E10                           ,J1509-2905|J150945-290502
ALMA-Band 3                        ,ALMA                               ,2015-04-15T00:00:00Z               ,228.34073846666666                 ,-32.15908157,0.081,9.506E10                           ,J1513-3209|J151321-320929|J151324-320855
ALMA-Band 7                        ,ALMA                               ,2015-04-15T00:00:00Z               ,216.34598911666666                 ,-25.2186031,0.008,2.8499E11                          ,J1425-2513|J142522-251314
ALMA-Band 7                        ,ALMA                               ,2015-04-15T00:00:00Z               ,217.11728762916667                 ,-27.69757361,0.008,2.8499E11                          ,J1428-2741|J1428-276|J142828-274151|B1425-274
ALMA-Band 7                        ,ALMA                               ,2015-04-15T00:00:00Z               ,229.5150008,-27.52533078,0.1,2.8499E11                          ,J1518-2731|J151802-273130|J151803-273132
ALMA-Band 7                        ,ALMA                               ,2015-04-15T00:00:00Z               ,225.21620515833334                 ,-23.97227658,0.05,2.8499E11                          ,J1500-2358|J150050-235822|J150051-235821
ALMA-Band 7                        ,ALMA                               ,2015-04-15T00:00:00Z               ,219.86941392916665                 ,-16.98426066,0.004,2.8499E11                          ,J1439-1659|J1439-169|J143928-165904|B1436-167
ALMA-Band 3                        ,ALMA                               ,2015-04-15T00:00:00Z               ,223.43424572916666                 ,-25.379862,0.059,9.506E10                           ,J1453-2522|J145344-252247|J145345-252250
ALMA-Band 3                        ,ALMA                               ,2015-04-15T00:00:00Z               ,222.41655899166668                 ,-21.65687092,0.078,9.506E10                           ,J1449-2139|J144941-213918
ALMA-Band 7                        ,ALMA                               ,2015-04-15T00:00:00Z               ,233.59500524166668                 ,-22.73267487,0.039,2.8499E11                          ,J1534-2243|J153422-224357|J153423-224401
ALMA-Band 7                        ,ALMA                               ,2015-04-15T00:00:00Z               ,215.92004270833334                 ,-22.30486535,0.029,2.8499E11                          ,J1423-2218|J142340-221814|J142340-221817
ALMA-Band 3                        ,ALMA                               ,2015-04-15T00:00:00Z               ,233.1313677666667                  ,-23.17568423,0.087,9.506E10                           ,J1532-2310|J153231-231032|J153232-231040
ALMA-Band 7                        ,ALMA                               ,2015-04-15T00:00:00Z               ,227.43772862083333                 ,-29.08364519,0.048,2.8499E11                          ,J1509-2905|J150945-290502
ALMA-Band 3                        ,ALMA                               ,2015-04-15T00:00:00Z               ,222.21316739583332                 ,-11.37103773,0.076,9.506E10                           ,J1448-1122|J144850-112215|J144851-112215
ALMA-Band 3                        ,ALMA                               ,2015-04-15T00:00:00Z               ,216.34598911666666                 ,-25.2186031,0.028,9.506E10                           ,J1425-2513|J142522-251314
ALMA-Band 7                        ,ALMA                               ,2015-04-15T00:00:00Z               ,227.63267264166666                 ,-30.33125563,0.037,2.8499E11                          ,J1510-3019|J151031-301953
ALMA-Band 7                        ,ALMA                               ,2015-04-15T00:00:00Z               ,223.43424572916666                 ,-25.379862,0.018,2.8499E11                          ,J1453-2522|J145344-252247|J145345-252250
ALMA-Band 3                        ,ALMA                               ,2015-04-15T00:00:00Z               ,217.11728762916667                 ,-27.69757361,0.036,9.506E10                           ,J1428-2741|J1428-276|J142828-274151|B1425-274
ALMA-Band 3                        ,ALMA                               ,2015-04-15T00:00:00Z               ,234.4232213,-15.45347219,0.035,9.506E10                           ,J1537-1527|J153741-152712|J153741-152714
ALMA-Band 7                        ,ALMA                               ,2015-04-15T00:00:00Z               ,222.41655899166668                 ,-21.65687092,0.035,2.8499E11                          ,J1449-2139|J144941-213918
ALMA-Band 7                        ,ALMA                               ,2015-04-15T00:00:00Z               ,228.34073846666666                 ,-32.15908157,0.025,2.8499E11                          ,J1513-3209|J151321-320929|J151324-320855
ALMA-Band 3                        ,ALMA                               ,2015-04-15T00:00:00Z               ,229.5150008,-27.52533078,0.152,9.506E10                           ,J1518-2731|J151802-273130|J151803-273132
ALMA-Band 6                        ,ALMA                               ,2015-04-08T00:00:00Z               ,184.1016774,-10.55433859,0.046,2.50127E11                         ,J1216-1033|J121624-103314|J121624-103316
ALMA-Band 7                        ,ALMA                               ,2015-04-01T00:00:00Z               ,302.3634204,13.3040161,0.013,2.8499E11                          ,J2009+1318|J2009+133|J200926+131817|B2007+131|VLA_J2009+1318
ALMA-Band 3                        ,ALMA                               ,2015-04-01T00:00:00Z               ,306.23568102916664                 ,17.30366597777778                  ,0.238,9.506E10                           ,J2024+1718|J2024+173|J202456+171808|B2022+171|VLA_J2024+1718
ALMA-Band 3                        ,ALMA                               ,2015-04-01T00:00:00Z               ,299.418958,33.6410954,0.118,9.506E10                           ,J1957+3338|J1957+336|B1955+335|VLA_J1957+3338
ALMA-Band 7                        ,ALMA                               ,2015-04-01T00:00:00Z               ,306.23568102916664                 ,17.30366597777778                  ,0.035,2.8499E11                          ,J2024+1718|J2024+173|J202456+171808|B2022+171|VLA_J2024+1718
ALMA-Band 3                        ,ALMA                               ,2015-04-01T00:00:00Z               ,300.8760169,30.5752191,0.111,9.506E10                           ,J2003+3034|J2003+305|B2001+304|VLA_J2003+3034
ALMA-Band 3                        ,ALMA                               ,2015-04-01T00:00:00Z               ,304.05775013333334                 ,16.542809175000002                 ,0.333,9.506E10                           ,J2016+1632|J2016+165|J201614+163217|B2013+163|VLA_J2016+1632
ALMA-Band 3                        ,ALMA                               ,2015-04-01T00:00:00Z               ,297.5230831,8.1205502,0.044,9.506E10                           ,J1950+0807|J1950+081|B1947+079|VLA_J1950+0807
ALMA-Band 7                        ,ALMA                               ,2015-04-01T00:00:00Z               ,303.8701328,34.1776138,0.032,2.8499E11                          ,J2015+3410|J2015+341|B2013+340|VLA_J2015+3410
ALMA-Band 3                        ,ALMA                               ,2015-04-01T00:00:00Z               ,301.2850138,18.4262375,0.085,9.506E10                           ,J2005+1825|J2005+184|B2002+182|VLA_J2005+1825
ALMA-Band 3                        ,ALMA                               ,2015-04-01T00:00:00Z               ,302.3634204,13.3040161,0.074,9.506E10                           ,J2009+1318|J2009+133|J200926+131817|B2007+131|VLA_J2009+1318
ALMA-Band 7                        ,ALMA                               ,2015-04-01T00:00:00Z               ,299.1918352541667                  ,28.34943814722222                  ,0.021,2.8499E11                          ,J1956+2820|J1956+283|B1954+282|VLA_J1956+2820
ALMA-Band 3                        ,ALMA                               ,2015-04-01T00:00:00Z               ,302.7071804,33.370503,0.084,9.506E10                           ,J2010+3322|J2010+333|B2008+332|VLA_J2010+3322
ALMA-Band 7                        ,ALMA                               ,2015-04-01T00:00:00Z               ,304.1900783,36.0092708,0.072,2.8499E11                          ,J2016+3600|J2016+360|B2014+358|VLA_J2016+3600
ALMA-Band 7                        ,ALMA                               ,2015-04-01T00:00:00Z               ,299.418958,33.6410954,0.041,2.8499E11                          ,J1957+3338|J1957+336|B1955+335|VLA_J1957+3338
ALMA-Band 3                        ,ALMA                               ,2015-04-01T00:00:00Z               ,303.8701328,34.1776138,0.1,9.506E10                           ,J2015+3410|J2015+341|B2013+340|VLA_J2015+3410
ALMA-Band 3                        ,ALMA                               ,2015-04-01T00:00:00Z               ,298.3786488,35.6331554,0.39,9.506E10                           ,J1953+3537|J1953+356|B1951+355|VLA_J1953+3537
ALMA-Band 3                        ,ALMA                               ,2015-04-01T00:00:00Z               ,300.2943477,10.4661436,0.036,9.506E10                           ,J2001+1027|J2001+104|J200111+102750|B1958+103|VLA_J2001+1027
ALMA-Band 7                        ,ALMA                               ,2015-04-01T00:00:00Z               ,302.7071804,33.370503,0.018,2.8499E11                          ,J2010+3322|J2010+333|B2008+332|VLA_J2010+3322
ALMA-Band 7                        ,ALMA                               ,2015-04-01T00:00:00Z               ,300.8760169,30.5752191,0.045,2.8499E11                          ,J2003+3034|J2003+305|B2001+304|VLA_J2003+3034
ALMA-Band 7                        ,ALMA                               ,2015-04-01T00:00:00Z               ,301.2850138,18.4262375,0.018,2.8499E11                          ,J2005+1825|J2005+184|B2002+182|VLA_J2005+1825
ALMA-Band 7                        ,ALMA                               ,2015-04-01T00:00:00Z               ,304.05775013333334                 ,16.542809175000002                 ,0.071,2.8499E11                          ,J2016+1632|J2016+165|J201614+163217|B2013+163|VLA_J2016+1632
ALMA-Band 7                        ,ALMA                               ,2015-04-01T00:00:00Z               ,297.5230831,8.1205502,0,2.8499E11                          ,J1950+0807|J1950+081|B1947+079|VLA_J1950+0807
ALMA-Band 7                        ,ALMA                               ,2015-04-01T00:00:00Z               ,300.2943477,10.4661436,0,2.8499E11                          ,J2001+1027|J2001+104|J200111+102750|B1958+103|VLA_J2001+1027
ALMA-Band 3                        ,ALMA                               ,2015-03-09T00:00:00Z               ,152.87599961666666                 ,-4.391029833,0.053,1.0645E11                          ,J1011-0423|J101130-042333
ALMA-Band 3                        ,ALMA                               ,2015-03-08T00:00:00Z               ,54.75410920833333                  ,-1.554891081,0.125,1.10399E11                         ,J0339-0133|J033900-013317|J033900-013332
ALMA-Band 3                        ,ALMA                               ,2015-03-06T00:00:00Z               ,197.4520347,-39.80919062,0.13,9.506E10                           ,J1309-3948|J130947-394839|J130948-394831
ALMA-Band 3                        ,ALMA                               ,2015-03-06T00:00:00Z               ,210.51000698333334                 ,-28.37365131,0.128,9.506E10                           ,J1402-2822|J140201-282216|J140202-282226
ALMA-Band 3                        ,ALMA                               ,2015-03-06T00:00:00Z               ,226.02662289583333                 ,-42.80576243,0.124,9.506E10                           ,J1504-4248|J150406-424820|J150406-424824
ALMA-Band 3                        ,ALMA                               ,2015-03-06T00:00:00Z               ,200.76769703333332                 ,-44.87607253,0.024,9.506E10                           ,J1323-4452|J1323-448|J132304-445233|B1320-446
ALMA-Band 3                        ,ALMA                               ,2015-03-06T00:00:00Z               ,227.35414718333334                 ,-37.22435118,0.035,9.506E10                           ,J1509-3713|J150925-371328
ALMA-Band 3                        ,ALMA                               ,2015-03-06T00:00:00Z               ,217.75208865416667                 ,-45.01708253,0.112,9.506E10                           ,J1431-4501|J143100-450101|J143100-450108
ALMA-Band 7                        ,ALMA                               ,2015-03-06T00:00:00Z               ,217.75208865416667                 ,-45.01708253,0.065,2.8499E11                          ,J1431-4501|J143100-450101|J143100-450108
ALMA-Band 7                        ,ALMA                               ,2015-03-06T00:00:00Z               ,220.33288980833336                 ,-33.05677779,0.042,2.8499E11                          ,J1441-3303|J144119-330323|J144121-330423
ALMA-Band 7                        ,ALMA                               ,2015-03-06T00:00:00Z               ,226.02662289583333                 ,-42.80576243,0.052,2.8499E11                          ,J1504-4248|J150406-424820|J150406-424824
ALMA-Band 7                        ,ALMA                               ,2015-03-06T00:00:00Z               ,197.4520347,-39.80919062,0.031,2.8499E11                          ,J1309-3948|J130947-394839|J130948-394831
ALMA-Band 3                        ,ALMA                               ,2015-03-06T00:00:00Z               ,220.33288980833336                 ,-33.05677779,0.092,9.506E10                           ,J1441-3303|J144119-330323|J144121-330423
ALMA-Band 7                        ,ALMA                               ,2015-03-06T00:00:00Z               ,227.35414718333334                 ,-37.22435118,0.009,2.8499E11                          ,J1509-3713|J150925-371328
ALMA-Band 7                        ,ALMA                               ,2015-03-06T00:00:00Z               ,200.76769703333332                 ,-44.87607253,0.006,2.8499E11                          ,J1323-4452|J1323-448|J132304-445233|B1320-446
ALMA-Band 7                        ,ALMA                               ,2015-03-06T00:00:00Z               ,225.3948259,-39.31095314,0.006,2.8499E11                          ,J1501-3918|J150134-391838
ALMA-Band 3                        ,ALMA                               ,2015-03-06T00:00:00Z               ,209.02244415833334                 ,-34.35301608,0.048,9.506E10                           ,J1356-3421|J1356-343|J135604-342041|J135605-342111|B1353-341
ALMA-Band 7                        ,ALMA                               ,2015-03-06T00:00:00Z               ,210.51000698333334                 ,-28.37365131,0.047,2.8499E11                          ,J1402-2822|J140201-282216|J140202-282226
ALMA-Band 7                        ,ALMA                               ,2015-03-06T00:00:00Z               ,209.02244415833334                 ,-34.35301608,0.016,2.8499E11                          ,J1356-3421|J1356-343|J135604-342041|J135605-342111|B1353-341
ALMA-Band 3                        ,ALMA                               ,2015-02-27T00:00:00Z               ,223.69457909583332                 ,-25.08680251,0.139,9.506E10                           ,J1454-2505|J145446-250512|J145447-250511
ALMA-Band 3                        ,ALMA                               ,2015-02-27T00:00:00Z               ,233.0107151541667                  ,-27.27719931,0.137,9.506E10                           ,J1532-2716|J153202-271637|J153202-271649
ALMA-Band 7                        ,ALMA                               ,2015-02-27T00:00:00Z               ,223.78785828333332                 ,-31.97584023,0.012,2.8499E11                          ,J1455-3158|J145506-315830|J145508-315832
ALMA-Band 3                        ,ALMA                               ,2015-02-27T00:00:00Z               ,228.41243147916666                 ,-32.5831511,0.119,9.506E10                           ,J1513-3234|J151337-323534|J151338-323459
ALMA-Band 3                        ,ALMA                               ,2015-02-27T00:00:00Z               ,229.3609270083333                  ,-26.30527287,0.118,9.506E10                           ,J1517-2618|J151725-261822|J151726-261820
ALMA-Band 3                        ,ALMA                               ,2015-02-27T00:00:00Z               ,221.28989615416666                 ,-16.23632674,0.115,9.506E10                           ,J1445-1614|J144508-161410|J144509-161411
ALMA-Band 7                        ,ALMA                               ,2015-02-27T00:00:00Z               ,228.4873755,-21.24930755,0.034,2.8499E11                          ,J1513-2114|J1513-212|J151355-211457|J151357-211457|B1511-210
ALMA-Band 3                        ,ALMA                               ,2015-02-27T00:00:00Z               ,223.78785828333332                 ,-31.97584023,0.034,9.506E10                           ,J1455-3158|J145506-315830|J145508-315832
ALMA-Band 7                        ,ALMA                               ,2015-02-27T00:00:00Z               ,221.48342227083333                 ,-30.61823948,0.045,2.8499E11                          ,J1445-3037|J144555-303705|J144556-303645
ALMA-Band 7                        ,ALMA                               ,2015-02-27T00:00:00Z               ,228.41243147916666                 ,-32.5831511,0.064,2.8499E11                          ,J1513-3234|J151337-323534|J151338-323459
ALMA-Band 7                        ,ALMA                               ,2015-02-27T00:00:00Z               ,233.0107151541667                  ,-27.27719931,0.053,2.8499E11                          ,J1532-2716|J153202-271637|J153202-271649
ALMA-Band 3                        ,ALMA                               ,2015-02-27T00:00:00Z               ,228.4873755,-21.24930755,0.084,9.506E10                           ,J1513-2114|J1513-212|J151355-211457|J151357-211457|B1511-210
ALMA-Band 7                        ,ALMA                               ,2015-02-27T00:00:00Z               ,215.65460956666666                 ,-23.14170479,0.083,2.8499E11                          ,J1422-2308|J142236-230822|J142237-230830
ALMA-Band 3                        ,ALMA                               ,2015-02-27T00:00:00Z               ,232.62026664166663                 ,-19.84422047,0.082,9.506E10                           ,J1530-1950|J153027-195017|J153028-195039
ALMA-Band 3                        ,ALMA                               ,2015-02-27T00:00:00Z               ,221.48342227083333                 ,-30.61823948,0.082,9.506E10                           ,J1445-3037|J144555-303705|J144556-303645
ALMA-Band 7                        ,ALMA                               ,2015-02-27T00:00:00Z               ,229.3609270083333                  ,-26.30527287,0.082,2.8499E11                          ,J1517-2618|J151725-261822|J151726-261820
ALMA-Band 7                        ,ALMA                               ,2015-02-27T00:00:00Z               ,232.62026664166663                 ,-19.84422047,0.03,2.8499E11                          ,J1530-1950|J153027-195017|J153028-195039
ALMA-Band 7                        ,ALMA                               ,2015-02-27T00:00:00Z               ,229.93660005416666                 ,-11.86236859,0.04,2.8499E11                          ,J1519-1151|J151944-115144|J151944-115152
ALMA-Band 7                        ,ALMA                               ,2015-02-27T00:00:00Z               ,221.28989615416666                 ,-16.23632674,0.049,2.8499E11                          ,J1445-1614|J144508-161410|J144509-161411
ALMA-Band 7                        ,ALMA                               ,2015-02-27T00:00:00Z               ,223.69457909583332                 ,-25.08680251,0.067,2.8499E11                          ,J1454-2505|J145446-250512|J145447-250511
ALMA-Band 3                        ,ALMA                               ,2015-02-27T00:00:00Z               ,229.93660005416666                 ,-11.86236859,0.095,9.506E10                           ,J1519-1151|J151944-115144|J151944-115152
ALMA-Band 3                        ,ALMA                               ,2015-02-27T00:00:00Z               ,242.76556553333333                 ,-30.30725274,0.047,9.506E10                           ,J1611-3018|J161103-301824
ALMA-Band 7                        ,ALMA                               ,2015-02-27T00:00:00Z               ,242.76556553333333                 ,-30.30725274,0.028,2.8499E11                          ,J1611-3018|J161103-301824
ALMA-Band 3                        ,ALMA                               ,2015-02-27T00:00:00Z               ,215.65460956666666                 ,-23.14170479,0.186,9.506E10                           ,J1422-2308|J142236-230822|J142237-230830
ALMA-Band 3                        ,ALMA                               ,2015-02-20T00:00:00Z               ,173.67370349166666                 ,-26.1531304,0.015,9.504E10                           ,J1134-2609|J113441-260911
ALMA-Band 7                        ,ALMA                               ,2015-02-20T00:00:00Z               ,211.54505712500003                 ,-7.117308261,0.128,2.8499E11                          ,J1406-0707|J140610-070705
ALMA-Band 3                        ,ALMA                               ,2015-02-20T00:00:00Z               ,203.41219183333334                 ,-23.94043894,0.122,9.506E10                           ,J1333-2356|J133338-235622
ALMA-Band 3                        ,ALMA                               ,2015-02-20T00:00:00Z               ,152.7039344,-23.62399784,0.012,9.504E10                           ,J1010-2337|J101048-233726
ALMA-Band 3                        ,ALMA                               ,2015-02-20T00:00:00Z               ,161.73783085833333                 ,-36.93130404,0.012,9.504E10                           ,J1046-3655|J104657-365551|J104657-365612
ALMA-Band 3                        ,ALMA                               ,2015-02-20T00:00:00Z               ,169.04916848333335                 ,-28.47516561,0.024,9.504E10                           ,J1116-2828|J111611-282831|J111612-282820
ALMA-Band 3                        ,ALMA                               ,2015-02-20T00:00:00Z               ,154.78534575416666                 ,-27.14879615,0.117,9.504E10                           ,J1019-2708|J101908-270855|J101908-270859
ALMA-Band 7                        ,ALMA                               ,2015-02-20T00:00:00Z               ,192.0995754,-19.98849711,0.011,2.8499E11                          ,J1248-1959|J1248-199|J124823-195918|B1245-197
ALMA-Band 7                        ,ALMA                               ,2015-02-20T00:00:00Z               ,209.2753091,-17.73386247,0.022,2.8499E11                          ,J1357-1744|J1357-177|J135706-174402|J135706-174403|B1354-174
ALMA-Band 3                        ,ALMA                               ,2015-02-20T00:00:00Z               ,146.70921464583333                 ,-20.34567976,0.022,9.504E10                           ,J0946-2020|J094650-202044
ALMA-Band 3                        ,ALMA                               ,2015-02-20T00:00:00Z               ,157.61829451666668                 ,-32.27501407,0.055,9.504E10                           ,J1030-3216|J103026-321709|J103028-321628
ALMA-Band 3                        ,ALMA                               ,2015-02-20T00:00:00Z               ,153.0747847,-18.04458471,0.022,9.504E10                           ,J1012-1802|J101218-180240
ALMA-Band 3                        ,ALMA                               ,2015-02-20T00:00:00Z               ,153.10031173333334                 ,-37.66830763,0.043,9.504E10                           ,J1012-3740|J101222-373956|J101224-374005
ALMA-Band 7                        ,ALMA                               ,2015-02-20T00:00:00Z               ,211.5029244,-8.801911331,0.043,2.8499E11                          ,J1406-0848|J140600-084807
ALMA-Band 3                        ,ALMA                               ,2015-02-20T00:00:00Z               ,152.20703482083334                 ,-29.02355195,0.064,9.504E10                           ,J1008-2901|J100849-290124
ALMA-Band 3                        ,ALMA                               ,2015-02-20T00:00:00Z               ,171.8723291,-30.93241196,0.063,9.504E10                           ,J1127-3055|J112728-305528|J112729-305557
ALMA-Band 3                        ,ALMA                               ,2015-02-20T00:00:00Z               ,169.22727083333334                 ,-22.2812075,0.021,9.504E10                           ,J1116-2216|J111654-221652
ALMA-Band 3                        ,ALMA                               ,2015-02-20T00:00:00Z               ,159.6742913,-21.85197314,0.082,9.504E10                           ,J1038-2151|J103841-215106
ALMA-Band 7                        ,ALMA                               ,2015-02-20T00:00:00Z               ,206.06001020833332                 ,-17.39455443,0.101,2.8499E11                          ,J1344-1723|J134413-172341|J134414-172342
ALMA-Band 7                        ,ALMA                               ,2015-02-20T00:00:00Z               ,211.0505165,-0.223636375,0.069,2.8499E11                          ,J1404-0013|J140412-001325
ALMA-Band 7                        ,ALMA                               ,2015-02-20T00:00:00Z               ,199.80030025833332                 ,-12.29225786,0.069,2.8499E11                          ,J1319-1217|J131911-121732|J131912-121731
ALMA-Band 3                        ,ALMA                               ,2015-02-20T00:00:00Z               ,200.30848715416667                 ,-26.6029074,0.098,9.506E10                           ,J1321-2636|J132114-263604|J132114-263610
ALMA-Band 3                        ,ALMA                               ,2015-02-20T00:00:00Z               ,205.01922949583334                 ,-1.629595183,0.049,9.506E10                           ,J1340-0137|J134004-013745
ALMA-Band 3                        ,ALMA                               ,2015-02-20T00:00:00Z               ,203.51746150416668                 ,-11.83729748,0.097,9.506E10                           ,J1334-1150|J133403-115017|J133404-115014
ALMA-Band 7                        ,ALMA                               ,2015-02-20T00:00:00Z               ,205.90589275833332                 ,-17.79873479,0.077,2.8499E11                          ,J1343-1747|J134336-174805|J134337-174754
ALMA-Band 3                        ,ALMA                               ,2015-02-20T00:00:00Z               ,192.0995754,-19.98849711,0.077,9.506E10                           ,J1248-1959|J1248-199|J124823-195918|B1245-197
ALMA-Band 7                        ,ALMA                               ,2015-02-20T00:00:00Z               ,203.51746150416668                 ,-11.83729748,0.048,2.8499E11                          ,J1334-1150|J133403-115017|J133404-115014
ALMA-Band 3                        ,ALMA                               ,2015-02-20T00:00:00Z               ,206.06001020833332                 ,-17.39455443,0.192,9.506E10                           ,J1344-1723|J134413-172341|J134414-172342
ALMA-Band 3                        ,ALMA                               ,2015-02-20T00:00:00Z               ,147.93167394166667                 ,-21.39961874,0.038,9.504E10                           ,J0951-2123|J095143-212358
ALMA-Band 3                        ,ALMA                               ,2015-02-20T00:00:00Z               ,154.29142838333334                 ,-20.27929238,0.019,9.504E10                           ,J1017-2016|J101710-201645
ALMA-Band 7                        ,ALMA                               ,2015-02-20T00:00:00Z               ,208.52873050833333                 ,-2.100886256,0.047,2.8499E11                          ,J1354-0206|J1354-021|J135407-020604|B1351-018
ALMA-Band 3                        ,ALMA                               ,2015-02-20T00:00:00Z               ,169.49530383333334                 ,-21.56386866,0.047,9.504E10                           ,J1117-2133|J111758-213349
ALMA-Band 7                        ,ALMA                               ,2015-02-20T00:00:00Z               ,205.01922949583334                 ,-1.629595183,0.018,2.8499E11                          ,J1340-0137|J134004-013745
ALMA-Band 3                        ,ALMA                               ,2015-02-20T00:00:00Z               ,167.2947202,-23.02922941,0.026,9.504E10                           ,J1109-2301|J110910-230144
ALMA-Band 3                        ,ALMA                               ,2015-02-20T00:00:00Z               ,211.0505165,-0.223636375,0.166,9.506E10                           ,J1404-0013|J140412-001325
ALMA-Band 3                        ,ALMA                               ,2015-02-20T00:00:00Z               ,205.90589275833332                 ,-17.79873479,0.166,9.506E10                           ,J1343-1747|J134336-174805|J134337-174754
ALMA-Band 3                        ,ALMA                               ,2015-02-20T00:00:00Z               ,162.67645151666667                 ,-27.55237288,0.016,9.504E10                           ,J1050-2733|J105042-273307
ALMA-Band 3                        ,ALMA                               ,2015-02-20T00:00:00Z               ,199.80030025833332                 ,-12.29225786,0.154,9.506E10                           ,J1319-1217|J131911-121732|J131912-121731
ALMA-Band 4                        ,ALMA                               ,2015-01-25T00:00:00Z               ,248.62634888333332                 ,-20.97387174,0.169,1.44979E11                         ,J1634-2058|J163430-205820|J163430-205824
ALMA-Band 7                        ,ALMA                               ,2015-01-09T00:00:00Z               ,184.6087179,11.0847951,0.015,2.8497E11                          ,J1218+1105|J1218+110|J121824+110510|B1215+113|VLA_J1218+1105
ALMA-Band 3                        ,ALMA                               ,2015-01-09T00:00:00Z               ,74.1965614,4.0147074,0.148,9.506E10                           ,J0456+0400|J0456+040|J045646+040105|B0454+039|VLA_J0456+0400
ALMA-Band 7                        ,ALMA                               ,2015-01-09T00:00:00Z               ,166.1138081,38.2088331,0.147,2.8499E11                          ,J1104+3812|J1104+382|J110428+381228|B1101+384|VLA_J1104+3812
ALMA-Band 7                        ,ALMA                               ,2015-01-09T00:00:00Z               ,76.48270572083334                  ,-29.5106678,0.014,2.8499E11                          ,J0505-2930|J050555-293038|J050556-293110
ALMA-Band 3                        ,ALMA                               ,2015-01-09T00:00:00Z               ,73.31924715833334                  ,-39.81831605,0.139,9.506E10                           ,J0453-3949|J045316-394905|J045319-394914
ALMA-Band 3                        ,ALMA                               ,2015-01-09T00:00:00Z               ,94.14991964166667                  ,-34.93793707,0.138,9.506E10                           ,J0616-3456|J0616-349|J061635-345617|B0614-349
ALMA-Band 3                        ,ALMA                               ,2015-01-09T00:00:00Z               ,82.48778066666667                  ,-25.26636996,0.135,9.506E10                           ,J0529-2515|J052957-251558|J052957-251603
ALMA-Band 3                        ,ALMA                               ,2015-01-09T00:00:00Z               ,153.4567251,34.7641065,0.133,9.506E10                           ,J1013+3445|J1013+347|J101349+344534|B1010+350|VLA_J1013+3445
ALMA-Band 3                        ,ALMA                               ,2015-01-09T00:00:00Z               ,63.1394017,0.1801369,0.131,9.506E10                           ,J0412+0010|J0412+001|J041232+001040|B0409+000|VLA_J0412+0010
ALMA-Band 3                        ,ALMA                               ,2015-01-09T00:00:00Z               ,69.97167235416667                  ,-30.29600736,0.13,9.506E10                           ,J0439-3017|J043953-301745|J043956-301802
ALMA-Band 3                        ,ALMA                               ,2015-01-09T00:00:00Z               ,158.3419208,39.5975231,0.013,9.506E10                           ,J1033+3935|J1033+395|J103320+393541|B1030+398|VLA_J1033+3935
